orig_result,0_loss_pro,0_loss_neg,0_win_pro,0_win_neg,0_draw_pro,0_draw_neg,0_area_score,1_loss_pro,1_loss_neg,1_win_pro,1_win_neg,1_draw_pro,1_draw_neg,1_area_score,2_loss_pro,2_loss_neg,2_win_pro,2_win_neg,2_draw_pro,2_draw_neg,2_area_score,3_loss_pro,3_loss_neg,3_win_pro,3_win_neg,3_draw_pro,3_draw_neg,3_area_score,4_loss_pro,4_loss_neg,4_win_pro,4_win_neg,4_draw_pro,4_draw_neg,4_area_score,5_loss_pro,5_loss_neg,5_win_pro,5_win_neg,5_draw_pro,5_draw_neg,5_area_score
0.0,6328,5916,6033,7130,189,8525,7,5015,4908,6033,2769,189,7545,4,5015,3048,4719,2769,189,8929,-5,5015,3048,5589,1728,189,8929,-4,5924,3985,4233,1728,191,7698,-5,5032,3125,6386,1728,219,7461,-5
1.0,6659,12318,11252,5531,359,2992,-1,6659,12318,13381,4922,342,4021,-1,5710,11322,9486,4922,342,3095,-2,5800,9942,10703,4318,354,4667,-5,5710,7851,7117,3195,349,3095,-3,5800,9062,10113,4318,413,4667,-6
1.0,1285,35313,34044,873,15,18432,25,1285,37920,38797,0,15,19101,26,1285,32394,31642,0,15,18375,25,0,39628,35400,0,15,18587,20,0,32495,29148,0,39,15919,19,0,34102,32606,0,15,18575,20
1.0,5366,18512,20514,5059,0,5050,-1,3294,20716,21626,2964,125,5050,2,4592,18228,16957,2964,125,4461,2,3485,15128,18780,2964,125,5512,13,4114,12207,15572,2964,125,6317,5,4104,7339,17128,2964,125,4981,5
0.0,51012,0,781,54262,167,16808,-36,38375,0,781,40495,176,15676,-20,40273,0,781,40900,176,15676,-23,29275,0,781,32698,176,14384,-20,28307,0,781,33975,167,13739,-22,21659,0,781,25071,176,12607,-21
0.0,31583,657,1712,24203,46,11949,-32,21239,657,2644,18560,46,11949,-26,21910,657,1731,19723,46,9999,-32,14598,657,3490,15988,46,9999,-26,15417,657,2663,16833,46,9999,-26,10953,657,2663,12158,105,9205,-23
0.0,39771,1041,1005,46351,12,16559,-34,27348,1041,1005,34202,12,15805,-21,28866,1041,1005,37817,12,14659,-29,17431,1041,1005,26231,12,14315,-17,17431,0,0,26231,12,14315,-19,11342,0,0,21655,12,15732,-15
0.0,3536,2011,0,7844,266,6327,-14,2482,2011,0,7844,358,6327,-14,2482,1138,0,7844,373,6327,-17,2482,2011,0,6013,358,6204,-14,2482,1138,0,6013,278,6204,-17,2482,1138,0,4570,266,6843,-5
1.0,6011,3971,5920,7069,92,8632,-18,4020,3971,7571,4264,92,9256,-17,4020,3971,5394,4264,379,8694,-17,3058,3236,6334,2403,92,7740,-5,3058,3236,5200,2403,92,7724,-6,3058,3236,6132,1621,92,7724,-6
0.0,34655,3745,885,35464,293,15729,-23,25111,3745,885,24991,293,12948,-23,24718,2785,2539,24279,354,14865,-23,20167,5513,885,18494,315,12873,-23,20167,4472,885,18494,421,12873,-23,14596,4472,1676,17145,421,12979,-19
0.0,7409,1512,4254,5886,255,12338,-6,5578,1512,4254,4347,275,12338,-6,6544,1512,3330,5022,255,10896,-7,4362,1512,5283,4347,275,11071,-10,4201,647,4359,4405,272,10111,-10,2862,647,5283,2616,347,11071,-9
1.0,1494,44451,34290,0,92,18651,34,1494,47891,37477,0,92,18651,34,1494,42065,30562,0,92,16663,21,0,43958,33660,0,92,18309,21,1494,35580,28462,0,113,16402,21,0,36279,31560,0,113,18048,21
0.0,32764,2880,1636,33592,73,7816,-18,23348,3809,1636,25306,139,5933,-18,24655,2880,1636,24564,102,6688,-15,17158,2642,1636,18123,139,3968,-15,19186,2768,1636,19349,168,4805,-15,12240,672,1636,15154,157,3643,-14
1.0,4146,12473,11717,1070,12,5532,7,3056,12473,12914,1070,46,5532,8,2888,11435,10349,1070,43,5643,7,1798,11435,11546,1070,77,5643,8,1798,10451,9432,1070,122,4905,8,3298,9364,13463,2095,20,4390,7
0.0,13059,3779,4352,6443,236,6943,-10,9390,4996,4352,5172,25,5903,-10,7956,3466,3302,2429,266,7941,-10,5235,3466,3302,2429,55,6901,-10,5386,2400,2101,1787,54,8487,-11,3577,2603,2182,1787,55,7447,-10
1.0,0,38343,37599,0,352,14390,25,0,38343,39441,0,491,13713,25,0,27366,31355,0,491,11649,25,0,28878,32587,0,491,11066,25,0,24417,26741,0,491,11066,25,0,24417,27880,0,491,11066,25
1.0,5284,12683,8797,4388,420,3343,-4,5284,12683,9697,3390,429,2389,-1,5284,12683,6652,2470,430,2389,-1,4138,12683,7909,2470,430,2389,-1,5284,11496,5686,2470,931,3182,4,5284,9697,7545,2599,927,5153,7
1.0,756,33482,29229,1506,6,11214,30,756,34467,32230,581,6,11992,33,1774,31347,25010,581,6,9426,22,1774,33169,27600,581,6,10271,22,950,21396,21816,581,6,8282,21,1774,27485,24430,581,6,8851,21
1.0,4210,7068,10508,3021,138,3056,-12,4210,7068,10508,1904,138,2430,-12,5459,4926,8083,1904,138,2430,-12,4264,4926,8083,913,138,2430,-12,4264,4926,6741,913,138,3159,-13,5459,6007,7695,913,158,3159,-10
0.0,22125,1362,2875,18579,66,14865,-18,16107,1362,3737,15489,66,16492,-11,13759,1362,2875,15804,66,12919,-29,11740,2425,1873,13537,69,12919,-17,11266,646,2875,15300,94,11154,-30,9635,1709,1873,11330,97,12239,-22
1.0,1001,42707,47814,0,185,12586,16,1001,43390,49657,0,185,13626,16,1001,37843,39838,797,185,10499,16,1001,36888,41618,0,185,11506,19,1001,21021,34489,0,291,13184,12,1001,28979,36841,0,265,10611,19
1.0,3298,3365,5975,0,40,5205,-3,3298,3365,7431,0,56,5205,-3,3298,3365,6415,864,56,4311,-3,2136,3365,7517,864,76,4311,-3,4651,3365,6214,864,60,4311,-3,2136,3365,7938,864,76,4311,-1
1.0,0,57865,51346,0,13,18348,28,0,57906,56020,0,13,19978,28,0,51164,45125,0,42,16136,28,0,52302,47207,0,48,16981,34,892,44199,39410,0,48,15012,33,892,44199,41463,0,48,15815,33
2.0,9601,0,3924,5288,455,5198,-15,8075,0,3924,4480,458,5939,-15,5128,0,3924,2899,459,3986,-15,3607,0,3924,2185,294,3986,-18,3607,0,3924,2185,294,4514,-22,2924,0,3924,2185,341,4514,-25
1.0,0,981,5299,793,117,7622,-4,0,981,6301,793,117,7622,-3,0,981,4970,793,117,6946,-3,0,981,5946,793,117,6946,-2,702,981,5946,793,117,6946,11,702,981,6878,793,142,7470,11
1.0,984,36053,39646,0,222,10912,29,0,36053,42103,0,222,11659,29,984,27587,34466,0,236,10199,29,0,30135,37217,0,257,11463,26,0,25837,30923,0,257,10176,26,0,23693,32795,0,238,10946,25
1.0,1126,36909,38326,2156,35,17376,38,1126,37796,43401,2156,35,19129,38,1126,33559,35977,2156,40,19129,35,1126,35424,39412,964,40,21027,35,1126,32135,32614,964,40,19810,34,1126,30753,35625,964,40,18531,38
0.0,40327,0,885,65354,46,14135,-40,30869,0,885,54571,46,11261,-36,32661,0,885,52998,46,12214,-40,23735,0,885,43562,46,10632,-36,25525,0,885,43008,55,11305,-36,19009,0,885,41620,46,8785,-40
1.0,0,12096,5987,2164,6,7293,-17,0,12096,6705,1231,6,7293,-16,0,11968,4775,1231,6,7293,-17,0,8711,5371,488,6,7293,-17,0,6808,3598,488,6,6486,-17,0,6808,4704,488,6,7050,-11
1.0,2654,21723,29703,965,81,10931,7,2654,25390,32759,965,81,10931,8,2654,18350,23483,965,81,10931,7,2654,25333,25600,0,81,9483,8,1758,21556,19836,0,98,8710,4,1758,22470,21055,0,98,8710,5
1.0,1793,12823,6353,987,960,5117,9,874,15252,7093,0,773,5913,10,874,12671,5974,0,773,6639,13,874,12671,7264,0,774,6825,13,874,12671,6225,0,774,6825,13,874,12671,7194,0,774,6825,16
1.0,2345,24434,17179,705,7,14523,21,2345,26670,21929,0,7,13964,21,2345,20689,16268,0,7,9830,21,1252,26848,18503,0,7,14097,9,1252,20867,14502,0,7,10103,9,1252,21520,16112,0,7,9830,21
0.0,11731,0,2821,17624,100,2566,-31,8134,0,1666,15717,100,3154,-19,9189,0,1666,16246,100,3154,-19,6408,810,1666,11538,109,3183,-23,7463,810,1666,12067,136,3183,-23,6000,1607,1666,8386,145,3183,-22
0.0,50148,0,3438,57145,112,15219,-40,39026,0,3438,44538,112,15703,-35,41906,0,3438,46573,112,15493,-35,32438,0,3438,34355,112,15493,-34,35112,0,1027,39987,112,14618,-31,24989,0,1027,31753,112,13621,-25
2.0,10197,10177,15268,8625,305,2999,6,10197,10969,15268,4991,305,2999,7,10197,8337,10118,4991,305,2562,7,8000,8337,10995,3503,305,3363,7,7254,8337,9966,3503,305,3363,1,6198,8337,9966,1691,309,3363,2
1.0,2591,10574,15509,856,0,5442,-1,2591,10574,15509,0,0,4919,-1,2591,8492,13022,0,0,4269,-1,2591,8492,13854,0,0,6006,2,2591,8492,11075,0,0,5791,2,2591,8492,11075,0,27,5628,-3
1.0,0,30808,34091,0,26,15324,29,0,33044,37595,0,26,15324,29,0,24168,29833,0,26,15324,29,0,31202,32211,0,53,14541,29,0,27402,26664,0,43,14655,26,0,28838,28728,0,53,12762,23
0.0,41910,992,0,44454,19,13509,-29,31280,992,0,31575,19,11198,-25,32687,992,0,32664,24,11925,-26,24800,992,0,26072,24,12648,-19,26053,992,0,26072,30,12648,-19,18873,992,0,20830,55,10839,-19
0.0,11026,4041,7208,12624,98,10456,-10,6717,4041,7208,7712,98,7887,-10,8191,5045,8266,11551,98,11733,-10,7032,5045,9129,6639,98,9956,-10,2992,1762,6242,6717,98,10390,-12,6133,3041,9129,4199,98,9956,-10
0.0,68542,2174,949,73127,0,20624,-60,52704,2174,949,57656,0,17088,-42,54882,980,949,59230,0,17051,-43,42126,980,949,47768,0,13515,-42,45482,980,0,48736,0,13421,-43,35248,980,949,36830,0,15248,-44
0.0,4414,0,1675,10308,194,11555,-24,2540,0,1675,8728,243,12130,-24,2704,0,1675,9196,194,10770,-24,1297,0,1675,7616,243,11345,-24,2404,0,1675,7616,243,12081,-24,1297,0,1675,7616,243,12081,-13
1.0,0,27417,32992,0,82,15647,17,0,27497,35727,0,82,18215,17,0,26651,26667,0,82,13117,14,0,25619,28154,0,84,13409,18,679,20767,22461,0,88,13413,15,0,18011,23932,0,84,14221,18
0.0,7576,6138,5294,17192,462,2730,-6,5717,8697,4173,14618,462,1832,-5,5671,5866,6551,14467,285,3197,-7,2943,5866,7856,10185,319,3734,-7,6011,8297,4360,13857,267,936,-5,2943,4674,5465,4336,306,3491,-5
0.0,17680,3463,2833,15115,125,7991,-25,13747,3463,2833,12312,125,7729,-21,12881,1179,2833,11269,125,8653,-26,9620,1253,2833,9428,125,7729,-22,9395,0,2833,8932,131,7991,-27,6376,0,2833,7102,131,7729,-23
1.0,861,40791,48814,0,108,22438,32,861,42538,51045,0,112,24945,32,861,30137,42700,0,112,18956,23,861,30137,44677,0,112,18956,24,0,25714,38084,0,111,14393,25,0,26695,40315,0,115,16900,25
0.0,8682,1003,1054,10248,51,15385,-11,6787,1003,1054,9705,51,12254,-11,7888,1003,1054,8286,75,14609,-13,5312,1003,1054,6456,51,13772,-14,6403,1003,1054,6456,68,13772,-14,4048,0,0,6830,118,9862,-14
1.0,0,22158,30041,0,48,16389,13,0,22953,32220,0,48,16389,13,0,19027,24959,0,48,14094,12,0,19027,26125,0,48,14094,13,0,14147,20839,0,48,11388,12,0,14147,22023,0,58,12839,11
0.0,13453,4660,3179,17887,165,9654,-9,8204,5561,3179,15414,165,9654,-12,8204,3845,1931,15414,165,9654,-12,2872,3612,4347,10263,170,8708,-7,2872,2570,2197,10263,258,8708,-12,1806,2617,4347,9123,172,8649,-6
0.0,19732,6012,1902,15119,1126,3303,-7,15302,6903,3064,10606,1126,3303,-3,15302,5907,3064,10606,1126,3303,-7,9782,5907,3064,8418,1126,2965,-6,9782,5081,3064,8418,1126,2965,-6,6154,5081,3064,5616,1126,2965,-5
0.0,3514,1571,2917,9849,33,3183,-10,2450,1571,2917,9849,33,3667,-6,3149,1571,2917,7010,61,3838,-12,1938,1571,2807,5089,65,4534,-10,2645,1571,2807,5507,61,3241,-9,1435,1571,1778,5332,65,4259,-8
0.0,8284,1609,6713,13414,147,4004,-4,4346,1609,6713,12513,147,4062,-7,3852,1587,4741,9289,176,4004,-3,2490,1587,4741,9289,176,3074,-6,2490,649,2856,8420,176,3074,-3,1623,1587,4741,7136,176,3074,-6
1.0,4943,13171,12782,5045,508,5652,-1,4091,11295,12782,2269,508,6784,-1,4091,10386,10142,2269,508,6784,-1,4091,10386,10974,1463,508,7697,5,4091,7813,8146,1463,508,6075,2,2592,6800,8146,714,511,6075,3
1.0,0,34824,30000,873,285,14704,11,0,34725,34312,873,285,16250,11,0,30424,29441,873,285,13265,8,0,31127,31327,873,293,13265,8,0,25334,27300,873,293,10632,11,0,29385,28442,873,293,11522,7
0.0,32533,0,3207,29525,430,8295,-15,24256,0,3207,21270,433,7390,-15,23646,0,3207,20457,454,8295,-14,18252,1362,3207,17967,470,5554,-14,17557,0,1983,15896,433,9251,-20,11232,0,2723,12760,433,5076,-25
0.0,6696,791,2968,11803,64,1480,-15,4670,791,2968,11803,66,1480,-15,5517,791,2076,11803,66,1480,-21,3479,791,2076,10341,66,1480,-24,3479,791,1038,11006,66,1480,-24,2624,791,1038,8183,72,1480,-24
0.0,19724,4145,5597,30159,503,4328,-25,14351,4145,5597,23502,507,3331,-25,14291,2185,5597,17338,503,2602,-26,9990,1960,3016,13944,507,3159,-25,10097,919,3016,13944,507,3814,-26,7066,919,4128,14037,507,3257,-22
0.0,42052,1717,3202,47911,55,11118,-28,29863,2673,4261,38297,55,11204,-11,29747,1913,3202,37951,61,11753,-21,20355,3677,2746,30116,61,11001,-6,21162,2673,2746,29310,61,10009,-7,12794,2673,5381,20954,61,7711,-5
1.0,0,21949,18312,1228,262,8039,5,0,24046,21689,1228,379,9600,5,987,14693,16326,1228,379,9600,-5,0,19366,19322,1092,379,7625,0,987,11140,15110,1092,379,7625,-1,987,11140,16060,0,379,8291,5
1.0,1122,39984,24796,656,116,15850,20,1122,40664,31516,656,116,17586,20,1122,32764,22230,656,161,17715,19,1122,32764,25108,656,207,18462,19,1901,29535,19436,656,207,18462,19,1901,29535,20130,0,207,18462,19
0.0,3174,4114,8053,2526,8,10765,-23,3174,4114,8852,1558,8,10765,-23,3174,4114,5700,1558,28,9010,-23,3174,5049,5700,718,28,9560,-18,3174,5049,4265,718,8,13703,-18,3174,5800,4265,0,8,12646,-14
1.0,726,11876,8173,1716,112,4029,-6,726,11876,9192,807,112,4582,-6,726,10143,6532,807,112,4582,-7,726,10889,7638,0,112,4582,-7,726,9828,5562,0,112,4582,-8,726,10889,6668,0,300,3036,-7
1.0,3250,13350,14351,3728,51,3110,0,3250,11165,15807,3728,51,3712,0,3250,7104,12387,3728,51,2786,0,2232,7104,12387,2292,52,2786,1,1234,8691,8550,1020,59,2463,0,1234,8691,9669,1020,59,2463,2
0.0,6280,0,4821,2456,192,7266,-12,4984,0,4821,2456,192,6495,-12,5832,0,1700,3189,210,8029,-21,4580,0,1700,3189,210,6900,-21,4580,0,1700,3189,210,6900,-21,3454,0,1700,2477,58,7671,-21
1.0,5292,21152,25062,2762,174,7053,19,5292,22344,26352,1940,174,7053,19,6550,19335,21705,2906,174,7053,19,5627,20078,22767,2094,203,7053,20,4369,11159,18623,2063,203,7577,19,4369,10346,19416,2063,205,7577,20
1.0,679,28424,30513,2092,188,12294,16,679,29314,31685,1108,188,12294,16,679,26322,25680,1108,188,12965,15,679,26322,26938,1108,215,12965,15,1924,22330,21470,1108,368,9958,6,679,24435,22594,1108,215,14617,5
0.0,31342,1276,928,40511,107,15686,-41,23418,1276,928,31905,110,14600,-41,21465,1276,928,27507,107,14873,-41,14669,1276,928,21017,110,14311,-41,15658,1276,928,22621,110,14493,-42,9594,1276,928,16045,110,12631,-42
1.0,1479,17516,17150,1789,189,9929,4,1479,17516,18799,1789,189,9929,4,2663,16305,14601,1789,189,9929,3,2663,13173,15550,793,189,9929,0,1479,10898,11705,0,189,8215,3,2663,11881,13646,793,308,9929,-3
0.0,50655,729,1145,42883,86,18649,-41,39025,729,1145,28753,91,17517,-41,40879,729,1145,34236,120,16889,-32,29970,729,1145,22205,125,16717,-31,32754,729,1145,22205,125,16717,-32,25944,729,0,21541,125,14719,-32
1.0,2683,8843,5612,4118,202,8911,8,2683,7989,6902,735,202,8911,11,2683,7852,6627,2554,490,9241,11,2683,5943,6717,0,490,5166,14,2683,4952,5748,0,490,5851,11,2683,4952,6896,0,620,5851,11
0.0,14934,6238,5005,16807,544,6208,-17,12285,6238,5005,13449,545,6208,-8,12893,5945,2932,14977,642,5351,-17,11265,6821,5005,14977,642,5461,-17,9360,4073,2932,13419,642,5929,-9,8219,5065,2932,13419,642,5929,-8
1.0,962,35710,35439,0,128,13472,15,962,35710,37564,0,128,14244,15,962,28427,29846,0,128,13318,15,962,30786,31824,0,128,11680,18,962,25258,24956,0,222,9879,15,962,24451,26698,0,229,10663,21
2.0,6154,5989,7582,4482,119,5462,-6,5313,5989,8543,1636,125,6308,-6,4191,4068,6661,2587,125,6308,-7,3261,4068,7463,1636,125,6308,-6,2510,2301,3870,0,449,5373,-8,2510,2301,4953,0,466,5373,-8
0.0,60540,0,0,48434,29,18926,-49,50645,0,0,42051,29,15206,-46,51592,0,0,33897,29,15721,-46,40173,0,0,25252,29,13446,-39,41923,0,0,29489,29,14199,-42,33418,0,0,19045,29,15693,-45
0.0,12730,7063,9402,19951,358,2132,-2,9182,6366,8424,19007,423,2132,-2,11682,7222,7454,12900,358,3361,2,8134,6525,6476,12900,423,3361,2,5126,2205,3632,13196,423,3621,-2,5620,5552,3864,8145,461,5894,6
1.0,4586,751,5375,0,57,9638,-12,3699,751,7262,0,74,9638,-12,3699,751,6220,0,74,10979,-12,2707,751,6220,0,74,9786,-12,2707,751,5254,0,74,9083,-16,889,751,5254,0,139,8245,-16
0.0,15884,6999,2839,18402,200,3376,-15,10727,6999,2839,12402,200,5579,-11,11190,5552,4032,14939,200,3081,-15,7517,5857,4032,13005,252,3197,-15,7095,4173,4032,11311,202,3587,-12,6470,5857,2839,9376,268,3197,-11
1.0,5516,12008,9915,3682,24,4620,11,4448,12008,13666,2570,24,4620,11,4448,10917,10201,2570,33,4620,10,3445,10917,11204,2570,33,4620,10,4448,9657,8207,1646,33,5299,9,4448,10473,9348,840,33,5299,9
1.0,5457,23643,8676,5287,58,4611,1,2682,24856,8648,2577,58,4611,1,1188,20363,6163,2577,165,3968,-4,1188,20363,8662,2577,166,5911,-4,1188,17704,7153,2577,202,5911,-5,1188,18735,8465,1745,202,5911,-5
0.0,43344,1486,2390,35645,21,7960,-26,30465,1486,2390,30029,55,6537,-26,28908,551,1029,26625,30,7960,-26,21102,551,1029,22804,64,6537,-26,21102,551,1029,19888,109,8071,-26,14743,0,1029,15088,116,6193,-26
0.0,17702,6783,2378,15098,192,7362,-12,12959,6783,3179,5934,192,5950,-11,13745,5787,2378,13059,192,7292,-12,9002,5787,3179,3971,192,5880,-11,8186,3973,1080,4362,192,5880,-15,5515,3985,3179,3328,204,5880,-14
0.0,34067,0,0,21711,150,9585,-21,25719,0,0,15712,154,9585,-20,26248,0,0,19749,150,7807,-21,20244,0,1193,11105,246,6722,-21,20301,0,0,14997,229,8540,-21,14885,0,0,12286,229,6762,-21
1.0,10122,11619,10947,3500,94,2336,0,7937,12604,10947,1913,94,2336,0,8498,9481,7656,2781,94,2336,-4,9027,8388,9822,2881,94,3393,0,9027,6193,8773,3922,94,3393,-4,9027,6193,9044,2881,95,3393,-4
1.0,1234,45716,39952,0,81,17011,26,1234,44873,42177,0,98,16084,26,1234,43699,33150,0,98,15270,20,1234,44916,34998,0,92,16911,23,1234,33807,25891,0,98,15192,21,0,33807,27705,0,98,15192,21
1.0,0,47163,62721,586,11,27035,38,0,49200,65800,586,69,28818,38,0,45121,54310,586,79,25746,38,0,46629,57240,586,79,26460,38,0,38706,47430,586,69,25752,37,0,37849,49558,586,69,25752,37
1.0,7740,15916,13489,4598,216,7512,6,7740,15916,16727,4598,216,9131,7,7740,8405,11631,5051,216,8205,7,5453,13599,11640,2350,216,9719,5,5453,7435,8638,2803,216,8793,5,5453,7435,8638,990,216,8793,5
0.0,13147,7307,6913,14220,126,11965,-12,9051,7307,6913,10705,127,10944,-3,8642,4084,5903,10774,126,9881,-7,4617,4335,3759,7541,127,10526,-3,5511,3229,3759,7541,127,9885,-3,3583,2827,4874,7950,128,10799,3
1.0,612,8128,11415,661,89,11112,3,612,9048,13317,661,89,13402,3,612,9048,10511,661,97,11903,3,612,8017,11242,661,97,13106,3,612,6309,8499,0,116,12858,3,612,6905,8876,0,97,13180,3
1.0,1803,12246,16821,1527,7,5647,7,1803,12246,18078,628,7,6569,7,2799,8703,13909,628,7,4827,3,2799,8703,14912,628,7,5023,4,2799,7309,10930,628,7,5860,3,2799,7309,11797,628,126,5079,6
0.0,10617,3064,3885,13690,56,4450,0,6625,3064,3885,12002,57,4450,4,7403,3064,3885,9459,56,3524,-4,5266,3064,4908,3213,57,3588,0,5158,1915,3823,4256,329,3810,2,4065,3064,4781,1512,69,2868,-4
0.0,11812,6244,10165,14678,73,5535,-5,7707,6244,10165,11262,73,5535,-1,7707,3953,7065,11262,73,5535,-1,4317,4843,7065,5679,73,6504,-5,4008,1996,5924,7359,104,5827,-8,5984,2745,7946,4334,73,6174,4
1.0,652,33854,36600,0,97,16204,20,652,33854,38906,0,97,16204,20,652,29174,28332,0,97,15359,20,652,30385,30454,0,97,15359,21,652,25150,26001,0,97,14413,20,652,25908,26967,0,163,15129,20
1.0,3600,17596,14274,949,337,5595,9,2428,18588,16136,949,337,5595,9,2428,14860,12512,949,337,5595,9,0,12483,12712,0,399,5033,9,0,9795,9333,0,401,5033,9,0,7154,10530,0,401,5033,9
0.0,11546,5705,7286,5411,498,2696,7,7019,5705,8458,4370,398,2696,8,6180,4814,6336,4370,398,2696,8,4019,3442,8458,3434,195,3358,9,4019,3442,6499,3434,195,4038,9,3135,3442,6499,2512,203,4038,6
1.0,3081,18992,18447,6036,568,6793,4,1678,18992,19761,4225,568,8410,4,3561,14429,14784,5093,568,8410,4,3561,14429,14784,2657,570,6998,4,3561,12529,12634,3369,366,6796,4,3630,12347,13742,1941,570,7544,4
0.0,40965,1724,2757,41399,422,12594,-18,30149,1724,4380,29567,422,11730,-11,30622,961,2757,30026,620,11098,-15,21181,1724,3351,21840,500,10734,-15,20342,763,2560,21840,549,10734,-16,14995,763,2560,19293,571,9972,-16
0.0,20017,2039,2255,24003,67,3684,-24,14037,2039,2255,19960,67,2422,-24,12430,2039,2255,17212,93,4563,-27,9435,3049,885,17212,100,3969,-27,10385,3049,885,15448,109,3969,-27,5872,1010,885,14402,121,3969,-21
0.0,2942,7046,7372,3928,3,6083,-12,1944,7046,10645,1562,3,6749,-12,2866,6363,7303,1562,3,7286,-13,2866,6363,8444,1562,3,7286,-9,2866,7163,4951,529,3,7286,-14,2866,6398,6932,529,19,7286,-13
1.0,1916,24787,22989,719,68,13507,6,714,25479,27210,719,68,13995,7,714,23511,22043,719,114,13995,7,0,23511,23065,0,144,14819,8,0,21549,19043,0,224,14990,8,0,23749,20309,0,206,14990,8
0.0,915,3689,3236,2414,38,8206,-3,915,3689,4036,1695,38,8125,-3,915,2802,2165,1695,68,8125,-6,915,2802,3642,1695,86,7205,-6,915,2228,3642,3375,86,6196,-7,2056,646,4104,1695,38,7004,-2
0.0,2360,4621,7960,4770,183,7206,-8,2360,4621,8786,3578,183,7206,-8,2360,3778,6921,3816,275,5036,-8,2360,3778,7747,2624,275,5036,-8,1353,3778,6921,2767,301,5036,-7,1353,3778,7747,1575,301,5036,-7
1.0,890,46492,37699,0,15,11938,24,0,48176,40736,0,15,11938,24,0,37411,32280,829,15,10343,23,0,40433,34677,829,15,12033,24,0,32395,26880,829,15,9676,24,0,32395,30286,829,20,11346,24
1.0,0,59697,49028,772,24,20558,27,0,61763,53552,772,24,23123,27,0,51177,43903,772,40,20535,27,0,54777,45916,0,40,21544,38,0,49770,39218,772,24,19112,26,0,54186,41298,0,40,18930,32
0.0,22086,3603,3053,22795,126,5715,-4,13401,3603,3053,22795,126,5715,-3,13842,2956,3053,14958,154,5715,-4,9064,2956,3053,10855,154,4117,-4,9064,1800,3053,10126,162,4117,-4,6017,2034,4830,13954,154,4035,-3
0.0,10199,5616,4818,14645,1021,4037,-6,7257,5616,6817,11355,1021,4037,-6,7257,4000,5777,11355,1021,4037,-7,4960,4000,5017,8479,1033,4037,-7,4960,3177,5017,8479,1033,4037,-7,4034,4149,5017,4392,1033,4037,-6
1.0,4948,18456,18125,1017,18,15967,14,3773,18456,21374,1017,27,16738,14,3773,16341,16760,1017,34,16738,14,3773,17747,17795,0,34,16188,14,3773,15272,13689,0,34,15206,14,3773,17347,15580,0,34,15329,14
1.0,0,43291,35913,0,57,16664,26,0,44616,38074,0,57,17273,26,0,37066,31978,0,57,17273,25,0,35806,35131,0,57,16212,25,0,28647,30869,0,57,15543,24,0,30403,33007,0,57,16926,25
1.0,4880,23234,21621,9170,411,4118,1,4033,24005,20571,4640,411,4628,1,4033,16941,16892,4640,413,4628,1,2956,15061,17754,3370,417,4628,1,2956,15649,16852,4640,460,4648,1,2956,13769,17714,3370,464,4648,1
1.0,0,46582,45738,1129,126,13825,22,0,47760,48088,0,126,13825,22,0,42291,35139,0,126,12898,22,0,42291,37088,0,126,13540,22,0,34275,29918,1296,126,11821,22,0,30087,30941,0,126,12562,22
1.0,0,44949,48101,0,59,16959,29,0,49220,51265,0,77,19956,29,0,41542,43623,0,77,18104,24,0,43865,45801,0,127,17045,35,730,36187,39244,0,127,15193,30,0,34823,41046,0,127,13767,30
0.0,122784,0,0,149180,21,34371,-85,104956,0,0,135737,21,31544,-55,109379,0,0,131306,21,33454,-58,90571,0,0,116696,22,29115,-57,95781,0,0,115799,22,29954,-58,77319,0,0,100903,22,26147,-59
0.0,11739,12683,10930,7954,202,3651,-11,11739,14859,10930,4437,202,4249,0,11739,12773,8815,4437,211,4249,0,10494,14859,9869,3543,202,4249,-11,9334,12017,7674,2546,218,4795,-11,6716,10928,8735,2546,218,4795,-2
1.0,0,31670,28114,1524,290,7587,16,0,31670,30458,760,290,7582,16,0,21843,23119,760,117,8583,9,0,24113,25252,760,116,6077,16,0,17845,20608,760,295,5886,9,0,16440,22006,760,139,8569,6
0.0,23059,935,723,16342,50,14042,-27,17227,935,723,16342,50,10939,-24,16232,935,723,16342,24,12541,-27,11210,935,723,16342,24,9438,-24,12198,935,723,16342,24,9438,-24,8812,935,723,10687,24,9438,-24
1.0,3794,2996,8952,719,98,5033,-5,3794,2996,9751,719,192,5033,-4,3794,2313,8851,1566,196,4267,-1,3794,2313,8851,719,213,5107,-1,3794,2313,7150,719,213,6585,-1,2625,1257,8076,719,274,5107,-1
1.0,2260,15067,14083,699,366,6471,11,2260,15905,14943,0,366,6471,11,2260,10862,9023,0,366,6471,10,1029,10862,10202,0,368,6255,10,1029,10755,6921,0,368,6255,10,1029,10755,8062,0,385,6255,10
0.0,27643,1162,2851,20970,29,9840,-22,21073,1762,2851,13640,29,10204,-19,20916,1162,2851,13624,33,6460,-21,15182,1762,1759,9782,29,6824,-18,14736,0,2851,10321,56,4938,-22,10390,1762,1759,8043,43,6824,-18
0.0,28760,0,885,26978,99,12185,-28,19854,764,885,23128,103,11094,-25,18957,0,885,21195,99,12999,-28,13420,764,885,18670,103,13320,-25,14230,764,885,18670,103,13320,-26,11423,764,885,12619,138,10997,-25
